水质类别,序号,R通道一阶矩,G通道一阶矩,B通道一阶矩,R通道二阶矩,G通道二阶矩,B通道二阶矩,R通道三阶矩,G通道三阶矩,B通道三阶矩
3.0,58.0,0.6056290196078434,0.5746078431372544,0.14014784313725476,0.009455638620955432,0.00553618692139315,0.012829643388690463,-0.005680134986581392,-0.0018260446497975302,-0.007050092103611615
3.0,59.0,0.52181137254902,0.5137392156862743,0.25091411764705834,0.008273922839510383,0.005638457160799549,0.013268362112223934,-0.004847052737477615,-0.0022255978076669534,-0.008448285016398271
3.0,6.0,0.49444509803921566,0.4827003921568622,0.19251647058823504,0.010413317523879374,0.009878111476967818,0.012665082830621264,-0.005047266697626739,-0.006289681030299603,-0.00473686512056965
3.0,60.0,0.5481905882352947,0.5153568627450987,0.23670470588235243,0.008628974945616224,0.005485353606714536,0.013189370383714323,-0.00499886440393878,-0.001489165256737314,-0.008626340240613062
3.0,61.0,0.5420305882352942,0.5041505882352937,0.21940039215686233,0.009124339234949186,0.005478403918692688,0.014655181405301643,-0.006684821082194682,-0.0034322187957321294,-0.011445904645675999
3.0,62.0,0.584978039215687,0.5338784313725491,0.22297372549019565,0.008781602908054768,0.005881933318366238,0.01225000442372948,-0.004819175020856443,-0.0031567450114482077,-0.007025256157462207
3.0,63.0,0.5759537254901966,0.5358721568627459,0.23319450980392117,0.00911056335409557,0.005463342224870354,0.012696526960053535,-0.0031550334174770987,-0.002676453485243053,-0.003808679020566243
3.0,64.0,0.5089352941176472,0.47331725490196075,0.22439725490196039,0.008388708976532933,0.006663924684096415,0.010044672467666573,-0.004566335392412394,-0.004028928354609981,-0.0058506965084341635
3.0,65.0,0.5559580392156867,0.5889792156862755,0.22118745098039166,0.007551109983053017,0.005107854668610657,0.01122031452565366,-0.0027962606500724387,-0.0026315921996612262,-0.00672498249720006
3.0,66.0,0.5156270588235301,0.5184172549019617,0.1581431372549018,0.007734912130532024,0.00613399906120725,0.011700542513800913,-0.0037634313182423173,-0.0028487224926496183,-0.006073876808615292
3.0,67.0,0.5108274509803921,0.4993686274509809,0.17490352941176449,0.00759983305832554,0.005690301481436166,0.01474192698484331,-0.0011569207677299682,-0.0025009184560573754,-0.005894832372567944
3.0,68.0,0.5594537254901963,0.5417356862745096,0.17613215686274478,0.007334880312871645,0.005793930510232333,0.012798411756279592,-0.00486013728749965,-0.002955504267690266,-0.0021487304793566314
3.0,69.0,0.5526478431372545,0.5378803921568639,0.1622509803921566,0.007749246801464251,0.00665380506749344,0.014933879129917123,-0.00312753680290638,-0.004116084821969009,-0.011308889877938797
3.0,7.0,0.5087929411764706,0.49317137254901944,0.18861215686274482,0.012890774792093938,0.008511587695943013,0.011933601248337622,-0.004378625353451416,-0.004646352726369207,-0.007695174513755799
3.0,70.0,0.4954309803921564,0.4856835294117639,0.13564901960784298,0.00754057790289134,0.0059504418918420775,0.012446647231170066,-0.0013524485438553054,-0.002430145101759511,-0.008517482544511432
3.0,71.0,0.5575807843137263,0.5769219607843143,0.09480431372549002,0.0069794826351722615,0.006194405321389585,0.010167108156882215,-0.003227345573735393,-0.0015877264656281595,-0.006102640149086291
3.0,72.0,0.5616392156862743,0.5860886274509806,0.113318039215686,0.00740883436210796,0.005858977397774761,0.010919371616949166,-0.002535463435120377,-0.0024702071610615446,-0.0057774666364049584
3.0,73.0,0.5431223529411773,0.5566403921568631,0.22425686274509762,0.0076348676678797975,0.0059634734775091324,0.012325640388871116,-0.0031834257302865415,-0.0023991029596425704,-0.0034942462102764537
3.0,74.0,0.5399560784313723,0.5489823529411763,0.25430705882352905,0.01194718259719693,0.009397218947769934,0.009310308648789102,-0.009675757000492377,-0.007723425964761761,-0.0036371880243962528
3.0,75.0,0.5713309803921574,0.5388752941176481,0.18364666666666632,0.009488516817886053,0.006588078616250897,0.009184817713604417,-0.0031332195051220115,-0.003132287842531516,-0.0028236756556006834
3.0,76.0,0.5289870588235303,0.4902470588235295,0.26435098039215665,0.008608152310317013,0.0060124579112509095,0.011684438433207791,-0.004169534144940414,-0.003524687952981544,-0.0060365816744142224
3.0,77.0,0.5884623529411764,0.531393725490197,0.20690235294117598,0.008900965298057083,0.0084511130875347,0.01511587842964248,-0.00490097980760932,-0.005875497765810578,-0.00945524634319502
3.0,78.0,0.5309964705882353,0.48040470588235257,0.165278039215686,0.008721945250367227,0.005606320594080752,0.011963428309501024,-0.00450760883886903,-0.0028664281932194464,-0.005281849598805071
3.0,8.0,0.554407450980392,0.544410196078432,0.24579960784313676,0.008169013188298093,0.006889957075100849,0.009644982073612555,-0.003263184575360234,-0.0034775126637094306,-0.00625874116228386
3.0,9.0,0.5504223529411769,0.5374666666666676,0.22894862745097994,0.008152290111608014,0.007755276508641717,0.011612381459142375,-0.0034765353131041114,-0.0022907477419206257,-0.0023382707196102095
4.0,1.0,0.42036196078431315,0.43615568627450946,0.16723647058823507,0.011221800547842723,0.007194162174734872,0.010585103320372474,-0.006333676793265243,-0.0030506097043784593,-0.007320515649649237
4.0,10.0,0.4603019607843132,0.4822231372549011,0.24535843137254865,0.010093656768429465,0.006232709280482253,0.011363479168966227,-0.0041632194211604235,-0.0024692190259586154,-0.003964503779009013
4.0,11.0,0.40983686274509756,0.38538039215686215,0.1700172549019605,0.013098350025665376,0.008788703385001824,0.012370047688487519,-0.006895408889932512,-0.004304438179285122,-0.007246462002778471
4.0,12.0,0.4381282352941169,0.45418039215686223,0.17834196078431336,0.009309910227848382,0.006520595826658826,0.012240873639833026,-0.005974769712452162,-0.0030346030662861652,-0.005391146120937642
4.0,13.0,0.426391372549019,0.45944901960784246,0.2560721568627448,0.02161435151973355,0.014355330214759213,0.01721356788967653,-0.011407360524138207,-0.007292930150271314,-0.006077905556761419
4.0,14.0,0.45104470588235246,0.48464627450980335,0.2279572549019603,0.008540318507836918,0.0055611783372114445,0.011374329265664524,-0.006331513451227648,-0.002212107281265613,-0.008994316258035335
4.0,15.0,0.4612619607843134,0.46783372549019503,0.12271333333333313,0.009802952705067649,0.006814095619796122,0.011746452761570852,-0.0011096470238229931,-0.0015874329598265715,-0.0068989165737651965
4.0,16.0,0.4365874509803918,0.47221882352941147,0.19115254901960751,0.009954167912162694,0.006854460388703101,0.013865899627219505,-0.009115255882515797,-0.00864410111057975,-0.008558384582470064
4.0,17.0,0.45870313725490186,0.48721254901960703,0.21834470588235252,0.009020594583706697,0.005735933746802906,0.011880444802461924,-0.0037403057003342908,-0.0025058522609871883,-0.007539094019722541
4.0,18.0,0.43551960784313676,0.4760584313725486,0.23632980392156813,0.008923609979774243,0.00607596912811681,0.013602446344647561,-0.0035469058520962117,-0.002340601306228124,-0.003776053114848777
4.0,19.0,0.4817482352941168,0.477146666666666,0.2060203921568624,0.008098606408470741,0.006260128420658579,0.011847915514455605,-0.004257880420555632,-0.0019481198797253285,-0.007080637421656504
4.0,2.0,0.39884509803921514,0.4256223529411762,0.19141372549019578,0.014400633156014978,0.010435841818639637,0.015486765442890968,-0.009128843608362453,-0.006351397948137971,-0.0065368737626741525
4.0,20.0,0.48590784313725444,0.4859898039215681,0.2023921568627447,0.007847800329489403,0.006463013082203258,0.012045728582602893,-0.004915748435042718,-0.0017858783875849254,-0.005327340499341262
4.0,21.0,0.48791098039215697,0.48748196078431366,0.19723019607843098,0.007950791284228707,0.006142104943210447,0.011364189158607084,-0.0049817191095843805,-0.003155094634185369,-0.007689563075694183
4.0,22.0,0.4626949019607834,0.47284274509803864,0.164282745098039,0.007969218134661405,0.0059929344403605025,0.010929896209107774,-0.004033901666724109,-0.004081925159716926,-0.006814666675301735
4.0,23.0,0.45258235294117577,0.45423843137254855,0.16912392156862724,0.009556266324611165,0.006295273682853055,0.011754356519749907,-0.00625259644309183,-0.0036808380620286804,-0.007614227924714535
4.0,24.0,0.47841098039215657,0.48689921568627403,0.1568015686274508,0.007791963406817279,0.0058252437035779545,0.01424450446923339,-0.004367277680108113,-0.0035693677281510372,-0.008096719129942106
4.0,3.0,0.402013333333333,0.43142470588235265,0.1773321568627448,0.010515085327949371,0.007249837246446401,0.01071717562080594,-0.006158311164373802,-0.0036081234333876135,-0.0064982200390025936
4.0,4.0,0.4889117647058823,0.47383450980392144,0.18300941176470556,0.008806383122404877,0.008749358990086574,0.010826922770137016,-0.002820935865453274,-0.005485516619663252,-0.006657880702861342
4.0,5.0,0.4378415686274504,0.4313109803921566,0.18975137254901936,0.011432176233814118,0.009131828322106222,0.011461947769657477,-0.003360812974198756,-0.005132991492761335,-0.004754354286772122
4.0,6.0,0.4619152941176463,0.46271764705882307,0.2399250980392151,0.008142923081370223,0.006359898151564213,0.011950156120137322,-0.004906959292454682,-0.0022916890500944828,-0.00719641257854651
4.0,7.0,0.4791796078431372,0.47822705882352845,0.2615356862745093,0.008592617164892591,0.007871307830757951,0.021173888528132196,-0.002960773709002454,-0.00768865724436394,-0.029134185285981745
4.0,8.0,0.4735141176470578,0.453562352941176,0.26996901960784303,0.00832004457408283,0.006873503544801021,0.012202172104808048,-0.0038664958987082074,-0.002141123471567005,-0.0025254906717659172
4.0,9.0,0.41774352941176424,0.4149627450980388,0.1949168627450977,0.008973620908139527,0.005807179464536406,0.013085391075258869,-0.004800468070314862,-0.0016760656895069748,-0.00781548510720815
5.0,1.0,0.21145176470588195,0.3354066666666664,0.11201843137254876,0.011978599371653364,0.013147830867360759,0.008368680660286211,-0.0072505225533262135,-0.007377858330354216,-0.00370524028036951
5.0,2.0,0.29794627450980365,0.42749254901960737,0.09791019607843121,0.014707261796740494,0.012316527494363638,0.008289103003605573,-0.008600723378752062,-0.005955298406937957,-0.00018744644372863535
5.0,3.0,0.40915333333333304,0.48711215686274434,0.17821176470588196,0.012589687284166767,0.009701088172275262,0.014523609754196623,-0.006680467720551383,-0.0021405601664873045,-0.009992133461630836
5.0,4.0,0.44124901960784263,0.5152694117647063,0.1953674509803917,0.012237969635825286,0.00855917755034511,0.01575964717880155,-0.006919975707823807,-0.0048505624101644156,-0.008988578590108046
5.0,5.0,0.4436584313725486,0.5259925490196079,0.18962784313725461,0.013103578487028093,0.009958074658461775,0.015696763155142367,-0.006392058865774819,-0.007045728650843364,-0.008890235114535239
5.0,6.0,0.5838219607843141,0.580971764705882,0.35063058823529375,0.012840652260714189,0.011908632790883129,0.017621089109126385,-0.007593515174119716,-0.008975573009943217,-0.016171611963218313
